window_idx,start,end,n_days,spd_strategy,spd_uniform,pct_strategy,pct_uniform
2229,2022-02-07 00:00:00+00:00,2023-02-06 00:00:00+00:00,365,4276.709118453002,4266.476557794395,51.187542957461694,50.946151641726054
2230,2022-02-08 00:00:00+00:00,2023-02-07 00:00:00+00:00,365,4282.156554539113,4272.009684962945,51.31605074823705,51.07668092876483
2231,2022-02-09 00:00:00+00:00,2023-02-08 00:00:00+00:00,365,4287.880897729763,4277.750909004736,51.451090918592755,51.21211932699366
2232,2022-02-10 00:00:00+00:00,2023-02-09 00:00:00+00:00,365,4294.270927041242,4284.138127632476,51.60183496346583,51.362797066406294
2233,2022-02-11 00:00:00+00:00,2023-02-10 00:00:00+00:00,365,4300.672146243464,4290.528269865827,51.75284298355872,51.51354377516378
2234,2022-02-12 00:00:00+00:00,2023-02-11 00:00:00+00:00,365,4306.722607109894,4296.590409942763,51.89557643592542,51.65655274605266
2235,2022-02-13 00:00:00+00:00,2023-02-12 00:00:00+00:00,365,4312.841396696747,4302.677716255158,52.039921797595746,51.80015540124916
2236,2022-02-14 00:00:00+00:00,2023-02-13 00:00:00+00:00,365,4318.8282794295565,4308.753087697145,52.1811554094202,51.94347650677621
2237,2022-02-15 00:00:00+00:00,2023-02-14 00:00:00+00:00,365,4324.71357754859,4314.65742755926,52.31999258848498,52.08276289025516
2238,2022-02-16 00:00:00+00:00,2023-02-15 00:00:00+00:00,365,4329.703320802864,4319.774839788791,52.43770317232786,52.203485250225654
2239,2022-02-17 00:00:00+00:00,2023-02-16 00:00:00+00:00,365,4334.952731421963,4325.096832095758,52.56153944151383,52.32903375838263
2240,2022-02-18 00:00:00+00:00,2023-02-17 00:00:00+00:00,365,4339.222378990831,4329.484181777157,52.66226260150895,52.43253357113912
2241,2022-02-19 00:00:00+00:00,2023-02-18 00:00:00+00:00,365,4343.3871710944895,4333.763015933954,52.76051216769373,52.53347344742074
2242,2022-02-20 00:00:00+00:00,2023-02-19 00:00:00+00:00,365,4347.672799336549,4338.173676781984,52.861612319905824,52.637523182466694
2243,2022-02-21 00:00:00+00:00,2023-02-20 00:00:00+00:00,365,4351.504500101375,4342.11527746425,52.95200409181764,52.73050754938529
2244,2022-02-22 00:00:00+00:00,2023-02-21 00:00:00+00:00,365,4355.204907453149,4345.958386411992,53.03929858526891,52.82116844614046
2245,2022-02-23 00:00:00+00:00,2023-02-22 00:00:00+00:00,365,4359.2479413222445,4350.124986679244,53.13467581270845,52.91946066782502
2246,2022-02-24 00:00:00+00:00,2023-02-23 00:00:00+00:00,365,4363.219041150232,4354.239982676827,53.22835607949381,53.01653551851433
2247,2022-02-25 00:00:00+00:00,2023-02-24 00:00:00+00:00,365,4367.771299397173,4358.905104854501,53.335746169272866,53.12658812588285
2248,2022-02-26 00:00:00+00:00,2023-02-25 00:00:00+00:00,365,4372.485350494286,4363.767659761628,53.4469530347626,53.24129827185996
2249,2022-02-27 00:00:00+00:00,2023-02-26 00:00:00+00:00,365,4376.982776679615,4368.390459526334,53.553049608291104,53.35035247195856
2250,2022-02-28 00:00:00+00:00,2023-02-27 00:00:00+00:00,365,4381.248339130364,4372.772816740179,53.65367639826989,53.4537345098636
2251,2022-03-01 00:00:00+00:00,2023-02-28 00:00:00+00:00,365,4386.593052087035,4378.264552248904,53.77976089812135,53.58328734657297
2252,2022-03-02 00:00:00+00:00,2023-03-01 00:00:00+00:00,365,4391.845555642152,4383.68864348992,53.903670131242734,53.71124442056675
2253,2022-03-03 00:00:00+00:00,2023-03-02 00:00:00+00:00,365,4397.163080315729,4389.133109254737,54.02911324565337,53.83968213995046
2254,2022-03-04 00:00:00+00:00,2023-03-03 00:00:00+00:00,365,4402.5163284504815,4394.943828133832,54.15539909470139,53.97675995677385
2255,2022-03-05 00:00:00+00:00,2023-03-04 00:00:00+00:00,365,4407.747876811519,4400.204910976485,54.27881398412531,54.10087157965625
2256,2022-03-06 00:00:00+00:00,2023-03-05 00:00:00+00:00,365,4412.951982646842,4405.468555037142,54.401581490395564,54.22504362297539
2257,2022-03-07 00:00:00+00:00,2023-03-06 00:00:00+00:00,365,4417.990557154033,4410.556626384485,54.520444028356664,54.345073816596454
2258,2022-03-08 00:00:00+00:00,2023-03-07 00:00:00+00:00,365,4423.08103411473,4415.729771510163,54.64053097162155,54.46711094396287
2259,2022-03-09 00:00:00+00:00,2023-03-08 00:00:00+00:00,365,4428.542914005844,4421.279693598799,54.769379499110826,54.59803643171743
2260,2022-03-10 00:00:00+00:00,2023-03-09 00:00:00+00:00,365,4435.371830983759,4428.218040193227,54.93047712749007,54.76171556046516
2261,2022-03-11 00:00:00+00:00,2023-03-10 00:00:00+00:00,365,4441.897426026839,4434.814832005926,55.084419236993455,54.91733723801292
2262,2022-03-12 00:00:00+00:00,2023-03-11 00:00:00+00:00,365,4448.0401778580335,4441.067476131508,55.229329880207914,55.06484029640245
2263,2022-03-13 00:00:00+00:00,2023-03-12 00:00:00+00:00,365,4453.293651578309,4446.449786971771,55.353262000019335,55.19181174947042
2264,2022-03-14 00:00:00+00:00,2023-03-13 00:00:00+00:00,365,4457.185814062609,4450.545970002189,55.44508009467698,55.288442792685885
2265,2022-03-15 00:00:00+00:00,2023-03-14 00:00:00+00:00,365,4461.154031410563,4454.697128931167,55.53869236229075,55.386370745338766
2266,2022-03-16 00:00:00+00:00,2023-03-15 00:00:00+00:00,365,4465.201498086159,4458.9597559909635,55.63417416189254,55.48692828795048
2267,2022-03-17 00:00:00+00:00,2023-03-16 00:00:00+00:00,365,4469.279130743559,4463.234025577337,55.73036759236379,55.587760483691795
2268,2022-03-18 00:00:00+00:00,2023-03-17 00:00:00+00:00,365,4472.29362791913,4466.526847597803,55.80148111553459,55.66543983165979
2269,2022-03-19 00:00:00+00:00,2023-03-18 00:00:00+00:00,365,4475.709946797753,4470.129068599001,55.88207381726363,55.75041805911045
2270,2022-03-20 00:00:00+00:00,2023-03-19 00:00:00+00:00,365,4478.725330724517,4473.356215134008,55.95320825934657,55.82654808893852
2271,2022-03-21 00:00:00+00:00,2023-03-20 00:00:00+00:00,365,4481.804324895865,4476.564620730459,56.0258432994857,55.90223601048429
2272,2022-03-22 00:00:00+00:00,2023-03-21 00:00:00+00:00,365,4484.674070392039,4479.6175686203605,56.093542056840754,55.974256605582916
2273,2022-03-23 00:00:00+00:00,2023-03-22 00:00:00+00:00,365,4488.1388985559515,4483.173757773162,56.17527911730777,56.058148918293284
2274,2022-03-24 00:00:00+00:00,2023-03-23 00:00:00+00:00,365,4491.217990251872,4486.413710448736,56.24791645810122,56.13458105149742
2275,2022-03-25 00:00:00+00:00,2023-03-24 00:00:00+00:00,365,4494.866430795025,4490.159116739898,56.33398502807878,56.22293709283961
2276,2022-03-26 00:00:00+00:00,2023-03-25 00:00:00+00:00,365,4498.44508080663,4493.947835954446,56.418407203884044,56.31231490809677
2277,2022-03-27 00:00:00+00:00,2023-03-26 00:00:00+00:00,365,4501.929784104322,4497.561409989791,56.5006131288761,56.397560959403236
2278,2022-03-28 00:00:00+00:00,2023-03-27 00:00:00+00:00,365,4506.089238912336,4501.793657078339,56.59873678553922,56.49740182302553
2279,2022-03-29 00:00:00+00:00,2023-03-28 00:00:00+00:00,365,4510.068246985188,4506.033585160054,56.69260361184732,56.59742388518736
2280,2022-03-30 00:00:00+00:00,2023-03-29 00:00:00+00:00,365,4513.650155455129,4509.911892226675,56.621355013104846,56.53284970885329
2281,2022-03-31 00:00:00+00:00,2023-03-30 00:00:00+00:00,365,4517.338706226597,4513.875147862784,56.49306591304285,56.41065596959077
2282,2022-04-01 00:00:00+00:00,2023-03-31 00:00:00+00:00,365,4520.63150356402,4517.470117881343,56.57141286547513,56.49619264742957
2283,2022-04-02 00:00:00+00:00,2023-04-01 00:00:00+00:00,365,4524.031724474903,4521.16133673771,56.65231579349218,56.58401941553043
2284,2022-04-03 00:00:00+00:00,2023-04-02 00:00:00+00:00,365,4527.446395581729,4524.926068979625,56.733562541276484,56.67359531943602
2285,2022-04-04 00:00:00+00:00,2023-04-03 00:00:00+00:00,365,4531.050275621808,4528.863732115618,56.81931121911427,56.7672858429626
2286,2022-04-05 00:00:00+00:00,2023-04-04 00:00:00+00:00,365,4534.551628816266,4532.737503714268,56.43102492945883,56.38738833822337
2287,2022-04-06 00:00:00+00:00,2023-04-05 00:00:00+00:00,365,4537.96348800731,4536.460245242262,55.36769387446798,55.330582801121054
2288,2022-04-07 00:00:00+00:00,2023-04-06 00:00:00+00:00,365,4541.092273097469,4539.901271280651,55.44493527264228,55.41553259942944
2289,2022-04-08 00:00:00+00:00,2023-04-07 00:00:00+00:00,365,4544.348678546476,4543.419901621516,54.9947315324506,54.97152894565388
2290,2022-04-09 00:00:00+00:00,2023-04-08 00:00:00+00:00,365,4547.384875668875,4546.728367695314,55.070581422097156,55.054180623552384
2291,2022-04-10 00:00:00+00:00,2023-04-09 00:00:00+00:00,365,4550.410014805107,4549.970566433465,54.885914527461196,54.87487258882774
2292,2022-04-11 00:00:00+00:00,2023-04-10 00:00:00+00:00,365,4552.935041352205,4552.716757446227,54.443580984634195,54.43803462784382
2293,2022-04-12 00:00:00+00:00,2023-04-11 00:00:00+00:00,365,4554.944405433747,4554.846279316176,54.49463674189713,54.492143463906395
2294,2022-04-13 00:00:00+00:00,2023-04-12 00:00:00+00:00,365,4557.113256649089,4557.172405834074,54.54974489387767,54.5512478103768
2295,2022-04-14 00:00:00+00:00,2023-04-13 00:00:00+00:00,365,4559.343853506784,4559.535866139423,54.606421935516906,54.61130076780692
2296,2022-04-15 00:00:00+00:00,2023-04-14 00:00:00+00:00,365,4561.293704140112,4561.66703109819,54.655965520747976,54.66545135297043
2297,2022-04-16 00:00:00+00:00,2023-04-15 00:00:00+00:00,365,4563.397630469192,4563.93630406424,54.70942400193779,54.723111112484524
2298,2022-04-17 00:00:00+00:00,2023-04-16 00:00:00+00:00,365,4565.437763112427,4566.199585675042,54.76126155490988,54.78061863817396
2299,2022-04-18 00:00:00+00:00,2023-04-17 00:00:00+00:00,365,4567.647559232795,4568.596161297308,54.81741007242268,54.84151301981272
2300,2022-04-19 00:00:00+00:00,2023-04-18 00:00:00+00:00,365,4569.728860544241,4570.906340455282,54.870293676506336,54.90021216120121
2301,2022-04-20 00:00:00+00:00,2023-04-19 00:00:00+00:00,365,4572.4680557950305,4573.816959492805,54.877130481214834,54.91145239770404
2302,2022-04-21 00:00:00+00:00,2023-04-20 00:00:00+00:00,365,4575.296121929449,4576.896274569996,54.30939585330589,54.350688746925066
2303,2022-04-22 00:00:00+00:00,2023-04-21 00:00:00+00:00,365,4578.3734593855315,4580.162972408715,54.38880838245116,54.43498783372601
2304,2022-04-23 00:00:00+00:00,2023-04-22 00:00:00+00:00,365,4580.794464224567,4583.113867551011,54.451283856813184,54.51113744352233
2305,2022-04-24 00:00:00+00:00,2023-04-23 00:00:00+00:00,365,4583.590522387261,4586.1171594831,54.523437805967525,54.58863918374176
2306,2022-04-25 00:00:00+00:00,2023-04-24 00:00:00+00:00,365,4586.426306412334,4589.138516127728,54.596616904702934,54.666607094646544
2307,2022-04-26 00:00:00+00:00,2023-04-25 00:00:00+00:00,365,4589.292337683492,4592.049461948827,54.136647596227796,54.20863488986485
2308,2022-04-27 00:00:00+00:00,2023-04-26 00:00:00+00:00,365,4591.573123268573,4594.505723832488,54.19619789785934,54.27276679994656
2309,2022-04-28 00:00:00+00:00,2023-04-27 00:00:00+00:00,365,4593.8285307081205,4596.817995065485,54.255085587349164,54.33313917790249
2310,2022-04-29 00:00:00+00:00,2023-04-28 00:00:00+00:00,365,4596.109905526584,4599.259666997914,54.23416169427835,54.31654546198481
2311,2022-04-30 00:00:00+00:00,2023-04-29 00:00:00+00:00,365,4598.28711430513,4601.539394054794,54.291107803973595,54.376172994417885
2312,2022-05-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,365,4600.174912823937,4603.605760962315,54.34048422693948,54.43021997316693
2313,2022-05-02 00:00:00+00:00,2023-05-01 00:00:00+00:00,365,4602.680349119322,4606.226774275754,54.40601531036949,54.49877403795418
2314,2022-05-03 00:00:00+00:00,2023-05-02 00:00:00+00:00,365,4604.926150641652,4608.672010294879,54.46475550152827,54.562730549588714
2315,2022-05-04 00:00:00+00:00,2023-05-03 00:00:00+00:00,365,4606.921634988079,4610.838361885964,54.51694850736515,54.61939268349154
2316,2022-05-05 00:00:00+00:00,2023-05-04 00:00:00+00:00,365,4609.247904954507,4613.421689092358,51.84477660498875,51.96051278432579
2317,2022-05-06 00:00:00+00:00,2023-05-05 00:00:00+00:00,365,4611.040873548354,4615.186567573839,51.424541286569145,51.54062158869098
2318,2022-05-07 00:00:00+00:00,2023-05-06 00:00:00+00:00,365,4612.761585189779,4617.065493723878,50.89877210443385,51.02070776486476
2319,2022-05-08 00:00:00+00:00,2023-05-07 00:00:00+00:00,365,4614.403135855043,4618.875441488759,49.22063843456375,49.35179970287476
2320,2022-05-09 00:00:00+00:00,2023-05-08 00:00:00+00:00,365,4616.038474394419,4620.712335126169,46.01568684148614,46.16154832345135
2321,2022-05-10 00:00:00+00:00,2023-05-09 00:00:00+00:00,365,4616.4904421552765,4621.628524479356,46.029791816191825,46.19014068948161
2322,2022-05-11 00:00:00+00:00,2023-05-10 00:00:00+00:00,365,4617.404793503081,4622.6980815815,46.05832682189315,46.22351934428521
2323,2022-05-12 00:00:00+00:00,2023-05-11 00:00:00+00:00,365,4617.7489910134955,4623.336302197447,46.06906851101039,46.24343688359706
2324,2022-05-13 00:00:00+00:00,2023-05-12 00:00:00+00:00,365,4618.458163288938,4624.132000148422,46.09120030418984,46.26826896332451
2325,2022-05-14 00:00:00+00:00,2023-05-13 00:00:00+00:00,365,4619.2310632895915,4624.983999795333,46.115320907257974,46.29485810199698
2326,2022-05-15 00:00:00+00:00,2023-05-14 00:00:00+00:00,365,4620.173473420962,4626.045307972756,46.1447315692931,46.32797932499985
2327,2022-05-16 00:00:00+00:00,2023-05-15 00:00:00+00:00,365,4621.321806276392,4627.3200667247265,46.18056865167436,46.36776189692106
2328,2022-05-17 00:00:00+00:00,2023-05-16 00:00:00+00:00,365,4622.1560778491275,4628.291396251683,46.20660453398769,46.39807507320293
2329,2022-05-18 00:00:00+00:00,2023-05-17 00:00:00+00:00,365,4623.013502478616,4629.289067448736,46.23336297509421,46.42921031827509
2330,2022-05-19 00:00:00+00:00,2023-05-18 00:00:00+00:00,365,4623.540694685644,4629.973007021688,46.2498155484615,46.450554651239
2331,2022-05-20 00:00:00+00:00,2023-05-19 00:00:00+00:00,365,4624.524316499746,4631.107252527459,46.280512341483956,46.4859520967085
2332,2022-05-21 00:00:00+00:00,2023-05-20 00:00:00+00:00,365,4625.106190731284,4631.841783435177,46.29867142721642,46.50887528011041
2333,2022-05-22 00:00:00+00:00,2023-05-21 00:00:00+00:00,365,4625.888773884033,4632.760949043458,46.32309422134153,46.53756052887801
2334,2022-05-23 00:00:00+00:00,2023-05-22 00:00:00+00:00,365,4626.89656043044,4633.928953064081,46.35454514544908,46.57401150745169
2335,2022-05-24 00:00:00+00:00,2023-05-23 00:00:00+00:00,365,4627.404481027484,4634.572871299485,46.37039629191182,46.594106857628134
2336,2022-05-25 00:00:00+00:00,2023-05-24 00:00:00+00:00,365,4628.434222064415,4635.731504485507,46.402532370051,46.63026539192488
2337,2022-05-26 00:00:00+00:00,2023-05-25 00:00:00+00:00,365,4629.3942610210015,4636.813065290985,46.432493191091474,46.66401865736791
2338,2022-05-27 00:00:00+00:00,2023-05-26 00:00:00+00:00,365,4630.170649737845,4637.726138799091,46.45672266974295,46.69251378434737
2339,2022-05-28 00:00:00+00:00,2023-05-27 00:00:00+00:00,365,4630.694246266021,4638.352804801987,46.47306302944445,46.71207072819439
2340,2022-05-29 00:00:00+00:00,2023-05-28 00:00:00+00:00,365,4630.87456922621,4638.671054555359,46.47869053435209,46.72200264172928
2341,2022-05-30 00:00:00+00:00,2023-05-29 00:00:00+00:00,365,4631.308219319623,4639.229306521419,46.492223852717764,46.739424525639166
2342,2022-05-31 00:00:00+00:00,2023-05-30 00:00:00+00:00,365,4632.412948073427,4640.482678680992,46.52670014168906,46.77853966644927
2343,2022-06-01 00:00:00+00:00,2023-05-31 00:00:00+00:00,365,4633.737779382328,4641.941667400297,45.72274412935757,45.98282080119093
2344,2022-06-02 00:00:00+00:00,2023-06-01 00:00:00+00:00,365,4634.634071502262,4642.969135871277,45.751158055904625,46.01539323267232
2345,2022-06-03 00:00:00+00:00,2023-06-02 00:00:00+00:00,365,4635.575748858937,4644.039796338617,45.78101076870721,46.049334921100936
2346,2022-06-04 00:00:00+00:00,2023-06-03 00:00:00+00:00,365,4636.3232767061745,4644.9208984634615,45.80470862442957,46.07726729995265
2347,2022-06-05 00:00:00+00:00,2023-06-04 00:00:00+00:00,365,4637.085506843281,4645.8128488394,45.82887256679392,46.10554358611193
2348,2022-06-06 00:00:00+00:00,2023-06-05 00:00:00+00:00,365,4638.445180171271,4647.279525092105,45.871976435733835,46.15203962282342
2349,2022-06-07 00:00:00+00:00,2023-06-06 00:00:00+00:00,365,4639.637477975092,4648.603239862451,45.629844355857976,45.915544630578644
2350,2022-06-08 00:00:00+00:00,2023-06-07 00:00:00+00:00,365,4641.137634862469,4650.2165898657295,44.34014648740571,44.636576937775594
2351,2022-06-09 00:00:00+00:00,2023-06-08 00:00:00+00:00,365,4642.287941706814,4651.483324253102,44.37770433143186,44.67793617403274
2352,2022-06-10 00:00:00+00:00,2023-06-09 00:00:00+00:00,365,4643.419998800182,4652.720533524967,44.41466631592356,44.71833140691241
2353,2022-06-11 00:00:00+00:00,2023-06-10 00:00:00+00:00,365,4644.522984015428,4653.889219435994,44.45067909536671,44.75648933266733
2354,2022-06-12 00:00:00+00:00,2023-06-11 00:00:00+00:00,365,4645.451047047964,4654.804264244054,44.48098061603813,44.78636580462521
2355,2022-06-13 00:00:00+00:00,2023-06-12 00:00:00+00:00,365,4645.857171190424,4655.168280562506,44.494240684230164,44.79825104044606
2356,2022-06-14 00:00:00+00:00,2023-06-13 00:00:00+00:00,365,4644.224145903827,4653.477379341858,44.44092194644618,44.743042637035366
2357,2022-06-15 00:00:00+00:00,2023-06-14 00:00:00+00:00,365,4642.801410172411,4651.981482976559,44.39446922215474,44.69420119734181
2358,2022-06-16 00:00:00+00:00,2023-06-15 00:00:00+00:00,365,4641.449739303859,4650.535326343048,44.350336785748475,44.646983773968394
2359,2022-06-17 00:00:00+00:00,2023-06-16 00:00:00+00:00,365,4638.518328613828,4647.450522447802,44.25462539707512,44.54626405373163
2360,2022-06-18 00:00:00+00:00,2023-06-17 00:00:00+00:00,365,4635.6229009390345,4644.396165353117,44.16008886403313,44.446538430150206
2361,2022-06-19 00:00:00+00:00,2023-06-18 00:00:00+00:00,365,4631.792429746429,4640.382950068461,44.03502289549984,44.31550581529148
2362,2022-06-20 00:00:00+00:00,2023-06-19 00:00:00+00:00,365,4628.8221368049435,4637.244640844943,43.9380419903121,44.21303913094366
2363,2022-06-21 00:00:00+00:00,2023-06-20 00:00:00+00:00,365,4625.383722301582,4633.605814909555,43.82577678364197,44.09423043429771
2364,2022-06-22 00:00:00+00:00,2023-06-21 00:00:00+00:00,365,4621.477506592236,4629.465270453616,43.69823773520001,43.95904048596005
2365,2022-06-23 00:00:00+00:00,2023-06-22 00:00:00+00:00,365,4617.163678567582,4624.915709307616,43.55739002930135,43.81049602693261
2366,2022-06-24 00:00:00+00:00,2023-06-23 00:00:00+00:00,365,4613.349052425452,4620.871587693459,43.78564788587373,44.029728916241545
2367,2022-06-25 00:00:00+00:00,2023-06-24 00:00:00+00:00,365,4609.678822033953,4616.976762190063,43.66656122376737,43.90335489629977
2368,2022-06-26 00:00:00+00:00,2023-06-25 00:00:00+00:00,365,4606.12775036125,4613.20736779436,43.55134086229302,43.78105069496506
2369,2022-06-27 00:00:00+00:00,2023-06-26 00:00:00+00:00,365,4602.393783342025,4609.257494520568,43.43018616046158,43.65289055956633
2370,2022-06-28 00:00:00+00:00,2023-06-27 00:00:00+00:00,365,4598.355577830886,4604.988434655008,43.355344067210275,43.570344764349166
2371,2022-06-29 00:00:00+00:00,2023-06-28 00:00:00+00:00,365,4594.162069313674,4600.568607330506,43.21941361091282,43.42707829845085
2372,2022-06-30 00:00:00+00:00,2023-06-29 00:00:00+00:00,365,4589.728866567728,4595.9194677953055,43.075713587497546,43.2763787932951
2373,2022-07-01 00:00:00+00:00,2023-06-30 00:00:00+00:00,365,4584.76370304161,4590.735436990144,42.914770324612434,43.10834105832608
2374,2022-07-02 00:00:00+00:00,2023-07-01 00:00:00+00:00,365,4579.771391857243,4585.529403651085,42.752947084124294,42.93959012235601
2375,2022-07-03 00:00:00+00:00,2023-07-02 00:00:00+00:00,365,4574.688623153819,4580.238660943104,42.58819170893549,42.76809337506281
2376,2022-07-04 00:00:00+00:00,2023-07-03 00:00:00+00:00,365,4569.4838441413485,4574.825298799782,43.32052471574351,43.49095589177605
2377,2022-07-05 00:00:00+00:00,2023-07-04 00:00:00+00:00,365,4565.034496984294,4570.1751629884675,43.178558244614415,43.342582805095994
2378,2022-07-06 00:00:00+00:00,2023-07-05 00:00:00+00:00,365,4560.61177778113,4565.591041241962,43.03744139850082,43.19631604626471
2379,2022-07-07 00:00:00+00:00,2023-07-06 00:00:00+00:00,365,4556.58413965056,4561.404667214097,42.90893050640841,43.062740326820084
2380,2022-07-08 00:00:00+00:00,2023-07-07 00:00:00+00:00,365,4553.108380897078,4557.783964300565,42.798028572414445,42.94721362200318
2381,2022-07-09 00:00:00+00:00,2023-07-08 00:00:00+00:00,365,4549.747070936954,4554.277226493827,42.69077838568687,42.835323231340325
2382,2022-07-10 00:00:00+00:00,2023-07-09 00:00:00+00:00,365,4546.28619896446,4550.667575221114,42.58035144806625,42.72014915408696
2383,2022-07-11 00:00:00+00:00,2023-07-10 00:00:00+00:00,365,4542.269451573532,4546.5294311899,42.45218804962187,42.588112321626284
2384,2022-07-12 00:00:00+00:00,2023-07-11 00:00:00+00:00,365,4537.612489922447,4541.759737276416,42.303597169105885,42.43592446364141
2385,2022-07-13 00:00:00+00:00,2023-07-12 00:00:00+00:00,365,4532.562839610591,4536.609530409396,42.142476669871876,42.27159548038006
2386,2022-07-14 00:00:00+00:00,2023-07-13 00:00:00+00:00,365,4527.800855776221,4531.732204902748,42.5512292760659,42.67545541486589
2387,2022-07-15 00:00:00+00:00,2023-07-14 00:00:00+00:00,365,4523.618158299833,4527.440901787347,42.41906081670569,42.539855141450936
2388,2022-07-16 00:00:00+00:00,2023-07-15 00:00:00+00:00,365,4519.622517026239,4523.333919391311,42.292803119545354,42.41007919208623
2389,2022-07-17 00:00:00+00:00,2023-07-16 00:00:00+00:00,365,4515.866732415696,4519.465568603222,42.174124618777256,42.287843728772714
2390,2022-07-18 00:00:00+00:00,2023-07-17 00:00:00+00:00,365,4511.905996579854,4515.400316266788,42.04896989355241,42.15938640159327
2391,2022-07-19 00:00:00+00:00,2023-07-18 00:00:00+00:00,365,4508.919201336968,4512.300388637577,41.95459057783448,42.0614322317797
2392,2022-07-20 00:00:00+00:00,2023-07-19 00:00:00+00:00,365,4506.473509753069,4509.736703312761,41.87730951924993,41.980422705851005
2393,2022-07-21 00:00:00+00:00,2023-07-20 00:00:00+00:00,365,4504.013958301763,4507.1605758260475,41.79959050469736,41.89902002182795
2394,2022-07-22 00:00:00+00:00,2023-07-21 00:00:00+00:00,365,4501.450933716427,4504.484069846285,41.718601857381024,41.81444549215886
2395,2022-07-23 00:00:00+00:00,2023-07-22 00:00:00+00:00,365,4498.704683393534,4501.634621240074,41.631823486187955,41.72440617317033
2396,2022-07-24 00:00:00+00:00,2023-07-23 00:00:00+00:00,365,4495.730787958785,4498.561844322557,41.53785178966246,41.627309934812544
2397,2022-07-25 00:00:00+00:00,2023-07-24 00:00:00+00:00,365,4493.115545269806,4495.857298236912,41.45521310995714,41.5418493698479
2398,2022-07-26 00:00:00+00:00,2023-07-25 00:00:00+00:00,365,4489.823615294115,4492.496183709072,41.35119188545672,41.43564199257866
2399,2022-07-27 00:00:00+00:00,2023-07-26 00:00:00+00:00,365,4486.2816870545485,4488.892743779768,41.239271001570025,41.32177740960517
2400,2022-07-28 00:00:00+00:00,2023-07-27 00:00:00+00:00,365,4483.780469501144,4486.310128072351,41.16023538581622,41.240169705224034
2401,2022-07-29 00:00:00+00:00,2023-07-28 00:00:00+00:00,365,4481.727002045108,4484.162690625613,41.09534816135337,41.172313136464275
2402,2022-07-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,365,4479.712694519749,4482.055059497272,41.03169834593944,41.105714401866564
2403,2022-07-31 00:00:00+00:00,2023-07-30 00:00:00+00:00,365,4477.566344119731,4479.820043163221,40.963876126613535,41.03509044037186
2404,2022-08-01 00:00:00+00:00,2023-07-31 00:00:00+00:00,365,4475.294029707515,4477.466100845606,40.89207358848113,40.96070855373093
2405,2022-08-02 00:00:00+00:00,2023-08-01 00:00:00+00:00,365,4472.920776434629,4475.010803123088,40.817081497726406,40.88312395214601
2406,2022-08-03 00:00:00+00:00,2023-08-02 00:00:00+00:00,365,4470.516671806383,4472.516130391098,40.74111453940589,40.80429514526806
2407,2022-08-04 00:00:00+00:00,2023-08-03 00:00:00+00:00,365,4467.953306617176,4469.890006985868,40.66011512939654,40.72131264736607
2408,2022-08-05 00:00:00+00:00,2023-08-04 00:00:00+00:00,365,4465.333804276351,4467.211220289037,40.57734184956174,40.6366660496445
2409,2022-08-06 00:00:00+00:00,2023-08-05 00:00:00+00:00,365,4463.040981255375,4464.856996886483,40.504891262834235,40.5622752810408
2410,2022-08-07 00:00:00+00:00,2023-08-06 00:00:00+00:00,365,4460.61112234854,4462.374921040243,40.4281104987479,40.483844521354094
2411,2022-08-08 00:00:00+00:00,2023-08-07 00:00:00+00:00,365,4458.223491583562,4459.936211125012,40.35266409567674,40.4067840755193
2412,2022-08-09 00:00:00+00:00,2023-08-08 00:00:00+00:00,365,4455.975118932333,4457.626559490175,40.28161808982573,40.33380172382916
2413,2022-08-10 00:00:00+00:00,2023-08-09 00:00:00+00:00,365,4453.469235876834,4455.0715812717435,40.20243504953849,40.25306733250984
2414,2022-08-11 00:00:00+00:00,2023-08-10 00:00:00+00:00,365,4451.386532936011,4452.928587607785,40.136624017172984,40.18535118220659
2415,2022-08-12 00:00:00+00:00,2023-08-11 00:00:00+00:00,365,4449.311838820892,4450.800657459005,40.071066054545554,40.11811102176516
2416,2022-08-13 00:00:00+00:00,2023-08-12 00:00:00+00:00,365,4447.456258495551,4448.88438481911,40.012431837224334,40.057558996676356
2417,2022-08-14 00:00:00+00:00,2023-08-13 00:00:00+00:00,365,4445.652813309332,4447.023086810191,39.95544503070801,39.99874410708948
2418,2022-08-15 00:00:00+00:00,2023-08-14 00:00:00+00:00,365,4443.757904585116,4445.071032842513,39.89556808093539,39.93706143294142
2419,2022-08-16 00:00:00+00:00,2023-08-15 00:00:00+00:00,365,4441.825891064087,4443.088347673058,39.834518661994856,39.87441084782917
2420,2022-08-17 00:00:00+00:00,2023-08-16 00:00:00+00:00,365,4439.921285113562,4441.138143257386,39.77433529095492,39.81278661741043
2421,2022-08-18 00:00:00+00:00,2023-08-17 00:00:00+00:00,365,4438.487648986452,4439.674302411127,39.72903402800849,39.76653091986339
2422,2022-08-19 00:00:00+00:00,2023-08-18 00:00:00+00:00,365,4437.2354202552,4438.398190560329,39.689465031419445,39.72620724399549
2423,2022-08-20 00:00:00+00:00,2023-08-19 00:00:00+00:00,365,4434.6183888861115,4435.7931517029665,39.60676983146718,39.64389099370612
2424,2022-08-21 00:00:00+00:00,2023-08-20 00:00:00+00:00,365,4432.116451517784,4433.30368363783,39.52771147038459,39.56522664835171
